31144622;01.10.2022 00:00:00;1934024;300,0000
31104818;01.10.2022 00:00:00;2451029;1210,0000
31111282;01.10.2022 00:00:00;1265005;1265,0000
31143213;01.10.2022 00:00:00;2772004;1475,0000
31146910;01.10.2022 00:00:00;3164069;1250,0000
31122764;01.10.2022 00:00:00;1902044;3026,0000
31105348;01.10.2022 00:00:00;1155014;3000,0000
31111956;01.10.2022 00:00:00;1171049;2083,0000
31130018;01.10.2022 00:00:00;1241033;303,0000
31170602;01.10.2022 00:00:00;631059;957,0000
31157540;01.10.2022 00:00:00;1243120;4409,0000
31122494;01.10.2022 00:00:00;2061085;1865,0000
31140606;01.10.2022 00:00:00;1681017;1816,0000
31133941;01.10.2022 00:00:00;3361100;383,0000
31106010;01.10.2022 00:00:00;1891074;1160,0000
31138798;01.10.2022 00:00:00;2782045;3200,0000
31154213;01.10.2022 00:00:00;3523019;800,0000
31116588;01.10.2022 00:00:00;1802175;1467,0000
31115796;01.10.2022 00:00:00;2494029;600,0000
31134252;01.10.2022 00:00:00;1462079;1099,0000
31129953;01.10.2022 00:00:00;1721057;4840,0000
31166901;01.10.2022 00:00:00;3921053;6,0000
31129396;01.10.2022 00:00:00;1586058;1000,0000
31116953;01.10.2022 00:00:00;1243106;1910,0000
31118074;01.10.2022 00:00:00;2891030;3029,0000
31110128;01.10.2022 00:00:00;2181004;1222,0000
