31122567;29.09.2023 00:00:00;2571062;325,0000
31109893;29.09.2023 00:00:00;2572019;3202,0000
31125332;29.09.2023 00:00:00;1644059;25840,0000
31143301;29.09.2023 00:00:00;1333030;2000,0000
31130180;29.09.2023 00:00:00;2314061;1460,0000
31120633;29.09.2023 00:00:00;1841073;1210,0000
31111853;29.09.2023 00:00:00;1742034;528,0000
31102585;29.09.2023 00:00:00;1391025;3500,0000
31119687;29.09.2023 00:00:00;2601050;6000,0000
31101661;29.09.2023 00:00:00;1472036;1200,0000
31111592;29.09.2023 00:00:00;1586027;6000,0000
31119493;29.09.2023 00:00:00;0322003;3000,0000
31126936;29.09.2023 00:00:00;2312024;2300,0000
31141810;29.09.2023 00:00:00;1482005;303,0000
31138882;29.09.2023 00:00:00;1802023;1555,0000
31105349;29.09.2023 00:00:00;1155017;1000,0000
31103236;29.09.2023 00:00:00;1931090;500,0000
31111235;29.09.2023 00:00:00;1253006;2421,0000
31109838;29.09.2023 00:00:00;1143037;3000,0000
31160411;28.09.2023 00:00:00;2394011;605,2500
31121590;28.09.2023 00:00:00;1081043;2000,0000
31136597;28.09.2023 00:00:00;1641025;605,2500
31116253;28.09.2023 00:00:00;2621039;605,2500
31148261;28.09.2023 00:00:00;1641006;4189,5400
31133976;28.09.2023 00:00:00;2351018;628,8500
31148812;28.09.2023 00:00:00;1222008;1398,1200
31167865;28.09.2023 00:00:00;1571009;605,2500
31103502;28.09.2023 00:00:00;2012033;288,1000
31125896;28.09.2023 00:00:00;2162006;2723,6200
31198556;28.09.2023 00:00:00;0681031;1138,4700
31103031;28.09.2023 00:00:00;1942062;1210,5000
31113706;28.09.2023 00:00:00;2361043;1600,0000
31104150;28.09.2023 00:00:00;1071001;2421,0000
31171268;28.09.2023 00:00:00;0662039;601,7500
31161279;28.09.2023 00:00:00;0471016;3164,7700
31166244;28.09.2023 00:00:00;3901043;697,8500
31132921;28.09.2023 00:00:00;2663045;821,3200
31107163;28.09.2023 00:00:00;2673045;605,2500
31169467;28.09.2023 00:00:00;0521016;800,0000
31169637;28.09.2023 00:00:00;0551052;428,5200
31132284;28.09.2023 00:00:00;3014052;2576,9700
31136122;28.09.2023 00:00:00;1061116;426,7000
31140920;28.09.2023 00:00:00;1471010;2000,0000
31141835;28.09.2023 00:00:00;1482078;605,2500
31112139;28.09.2023 00:00:00;1721071;3026,2500
31125270;28.09.2023 00:00:00;2172077;809,8200
31124086;28.09.2023 00:00:00;3021004;2195,8500
31109155;28.09.2023 00:00:00;3011034;10,5000
31141802;28.09.2023 00:00:00;1443069;5878,1900
31112070;28.09.2023 00:00:00;1181052;2744,8000
31172265;28.09.2023 00:00:00;0713058;2000,0000
31114529;28.09.2023 00:00:00;2362051;1815,7500
31165104;28.09.2023 00:00:00;2364074;4755,4500
31131333;28.09.2023 00:00:00;2271006;2553,5800
31156669;28.09.2023 00:00:00;2492011;2164,0000
31102231;28.09.2023 00:00:00;1412063;60,5300
31163134;28.09.2023 00:00:00;2473096;1210,5000
31120155;28.09.2023 00:00:00;2492205;4408,6400
31122365;28.09.2023 00:00:00;3323041;1471,5400
31128968;28.09.2023 00:00:00;1554023;1815,7500
31167258;28.09.2023 00:00:00;3941043;3026,2500
31116649;28.09.2023 00:00:00;2212042;467,2500
31140861;28.09.2023 00:00:00;2295056;1757,2500
31138422;28.09.2023 00:00:00;0311031;400,0000
31132973;28.09.2023 00:00:00;2181019;14,2500
31134348;28.09.2023 00:00:00;2665050;252,6100
31165092;28.09.2023 00:00:00;2364062;3403,9200
31113940;28.09.2023 00:00:00;1792114;102,8900
31120373;28.09.2023 00:00:00;1943031;1292,2600
31115310;28.09.2023 00:00:00;3762066;605,2500
31165107;28.09.2023 00:00:00;2364077;342,5400
31166258;28.09.2023 00:00:00;3901057;787,4300
31167171;28.09.2023 00:00:00;3931020;962,3500
31126590;28.09.2023 00:00:00;1134054;1000,0000
31167679;28.09.2023 00:00:00;3881039;1210,5000
31155388;28.09.2023 00:00:00;3631003;4842,0000
31119505;28.09.2023 00:00:00;0322037;3576,4200
31158726;28.09.2023 00:00:00;1061057;306,2600
31165031;28.09.2023 00:00:00;2364001;1210,5000
31104741;28.09.2023 00:00:00;1331029;439,4100
31107400;28.09.2023 00:00:00;2281021;1469,5500
31148581;28.09.2023 00:00:00;2674008;1366,6600
31165061;28.09.2023 00:00:00;2364031;1419,9100
31154143;28.09.2023 00:00:00;0292051;1970,6900
31131575;28.09.2023 00:00:00;1141019;216,6800
31141091;28.09.2023 00:00:00;2305038;965,3700
31165794;28.09.2023 00:00:00;3851009;4864,2100
31130063;28.09.2023 00:00:00;1941050;4408,6400
31153389;28.09.2023 00:00:00;1231156;511,4400
31154942;28.09.2023 00:00:00;3213005;801,3500
31117843;28.09.2023 00:00:00;1091057;1501,0200
31126914;28.09.2023 00:00:00;3162041;1469,5500
31109183;28.09.2023 00:00:00;3011111;978,0800
31100492;28.09.2023 00:00:00;1672077;1893,2200
31128000;28.09.2023 00:00:00;1674005;2494,2400
31127898;28.09.2023 00:00:00;1542017;1056,7900
31113230;28.09.2023 00:00:00;2781018;915,1300
31165081;28.09.2023 00:00:00;2364051;605,2500
31135313;28.09.2023 00:00:00;3631099;1210,5000
31147142;28.09.2023 00:00:00;2752041;1210,5000
31197660;28.09.2023 00:00:00;0641001;1719,5100
31170473;28.09.2023 00:00:00;0612005;1907,1400
31144282;28.09.2023 00:00:00;2773052;4408,6500
31108650;28.09.2023 00:00:00;1684039;519,9100
31120337;28.09.2023 00:00:00;1996003;291,7800
31155831;28.09.2023 00:00:00;2912052;605,2500
31105636;28.09.2023 00:00:00;3167063;1210,5000
31111515;28.09.2023 00:00:00;2637025;479,9600
31132692;28.09.2023 00:00:00;1143019;202,1600
31114561;28.09.2023 00:00:00;3781041;605,2500
31144665;28.09.2023 00:00:00;2331049;1210,5000
31146298;28.09.2023 00:00:00;2142015;10683,4600
31118370;28.09.2023 00:00:00;1981028;1470,0000
31162865;28.09.2023 00:00:00;2475024;427,3000
31107706;28.09.2023 00:00:00;1183050;2939,1000
31122581;28.09.2023 00:00:00;2102010;1210,5000
31159323;28.09.2023 00:00:00;2761104;1815,7500
31153158;28.09.2023 00:00:00;1223041;111,3600
31160842;28.09.2023 00:00:00;3023049;1469,5400
31171271;28.09.2023 00:00:00;0662042;1815,7500
31103524;28.09.2023 00:00:00;2191034;4408,6400
31110223;28.09.2023 00:00:00;1223039;483,3000
31141023;28.09.2023 00:00:00;2296048;3500,0000
31139292;28.09.2023 00:00:00;3101017;274,7900
31131205;28.09.2023 00:00:00;2261097;1835,5300
31119499;28.09.2023 00:00:00;0322020;890,3300
31133023;28.09.2023 00:00:00;1692040;2084,4800
31170296;28.09.2023 00:00:00;0601105;605,2500
31151206;28.09.2023 00:00:00;2701051;1210,5000
31134295;28.09.2023 00:00:00;1633050;5878,1900
31122383;28.09.2023 00:00:00;3281032;6635,9600
31165040;28.09.2023 00:00:00;2364010;605,2500
31132024;28.09.2023 00:00:00;3011019;1079,1600
31158159;28.09.2023 00:00:00;3211262;605,2500
31155452;28.09.2023 00:00:00;3631204;1226,2500
31129252;28.09.2023 00:00:00;1252025;1456,8300
31139564;28.09.2023 00:00:00;2793022;1419,3100
31154695;28.09.2023 00:00:00;3391008;544,7300
31104630;28.09.2023 00:00:00;1881039;1210,5000
31116957;28.09.2023 00:00:00;1243125;92,0000
31111357;28.09.2023 00:00:00;1581013;1018,0400
31134381;28.09.2023 00:00:00;0401038;449,7000
31144005;28.09.2023 00:00:00;1841117;1177,2100
31113814;28.09.2023 00:00:00;2192005;500,0000
31140219;28.09.2023 00:00:00;1091013;608,5800
31116163;28.09.2023 00:00:00;2502043;1100,0000
31151529;28.09.2023 00:00:00;1033029;615,1000
31164312;28.09.2023 00:00:00;2397032;3026,2500
31129811;28.09.2023 00:00:00;1171177;1609,3600
31119418;28.09.2023 00:00:00;0361066;1815,7500
31132430;28.09.2023 00:00:00;2982115;4000,0000
31108642;28.09.2023 00:00:00;1684008;7600,7300
31160890;28.09.2023 00:00:00;3411021;565,6400
31105535;28.09.2023 00:00:00;2694044;310,0100
31113154;28.09.2023 00:00:00;1161107;1212,3900
31198534;28.09.2023 00:00:00;0681009;1871,4400
31124668;28.09.2023 00:00:00;1373043;796,5100
31198674;28.09.2023 00:00:00;0691036;1210,5000
31140166;28.09.2023 00:00:00;2742065;2590,7500
31145733;28.09.2023 00:00:00;3282055;4408,6400
31107741;28.09.2023 00:00:00;3761047;444,2500
31152195;28.09.2023 00:00:00;2764079;1020,4500
31102205;28.09.2023 00:00:00;1411076;500,0000
31171010;28.09.2023 00:00:00;0701090;2248,8300
31160461;28.09.2023 00:00:00;2392023;683,3300
31121622;28.09.2023 00:00:00;1081134;1997,3200
31157740;28.09.2023 00:00:00;2932005;1210,5000
31114194;28.09.2023 00:00:00;3204074;605,2500
31123650;28.09.2023 00:00:00;2751080;5878,8300
31167962;28.09.2023 00:00:00;2861016;815,7500
31153928;28.09.2023 00:00:00;2781263;34,5000
31198702;28.09.2023 00:00:00;0691064;1772,1700
31106360;28.09.2023 00:00:00;3163009;665,7800
31143386;28.09.2023 00:00:00;1672073;1507,4100
31152940;28.09.2023 00:00:00;3651038;472,7000
31136654;28.09.2023 00:00:00;1851013;2000,0000
31171120;28.09.2023 00:00:00;0692072;1025,9000
